21.2872306;46.647464
22.1151;48.1334
18.295824;46.499088
16.7035;46.9074
16.9229;46.648
21.6648;47.3923
21.606;47.6326
21.7648;47.6087
21.754;47.6012
21.7516;47.5993
21.7582;47.6007
21.7592;47.6008
21.7609;47.5999
21.38585;47.441064
21.3981;47.4477
21.4036;47.4491
21.3905;47.4444
21.3924;47.4471
21.3931;47.4443
21.4029;47.4513
21.3948;47.4466
21.4097;47.4444
21.3923449;47.4467148
21.3967706;47.4373866
21.4748;47.391
21.476;47.3911
19.1152;46.3993
18.9905;47.3646
18.9871;47.3601
18.9804;47.3611
18.9828;47.3631
18.992;47.3657
20.9923;48.2459
20.0476;47.7658
20.8298;48.2903
20.2;48.2253
18.7012;46.9966
18.6193036;46.4036574
19.6072;46.4612
19.0317;46.699
19.6849;47.6743
19.686;47.6666
19.6942;47.6664
19.6857;47.6666
19.6878;47.6688
19.6773;47.6662
19.6847;47.6658
17.4593;47.8334
16.798;47.6218
18.7457;47.4953
19.4776;47.979
21.1687;48.4413
20.3833;48.2906
17.1915;46.7902
17.1891;46.7906
17.1871;46.7906
19.5195;47.6278
19.5162;47.6299
18.5725;46.0822
17.0129;47.5206
17.7772;46.0245
22.2022;47.9181
22.2039;47.9155
20.3257;46.4149
20.3251;46.4149
20.3189;46.4148
20.3242;46.4149
20.3285;46.4155
20.303;46.4276
20.3208;46.4172
20.3178;46.4153
