19.5156812;47.6299427;Hévízgyörk;Vörösmarty utca 85.;
18.4204548;46.4948242;Hőgyész;Zrínyi Miklós utca 4.;
16.6281183;47.4108108;Horvátzsidány;Fő utca 6/A.;
21.742781612902412;47.390608650000004;Hosszúpályi;Kossuth Lajos utca 37.;
16.6056841;46.6044582;Iklódbördőce;Fő út 13.;
17.520435550949905;47.655772150000004;Ikrény;Vasútsor utca 21.;
19.3911113;47.5433686;Isaszeg;Kossuth Lajos utca 142.;
NaN;NaN;Ivándárda;Kossuth Lajos utca 58.;
NaN;NaN;Izsófalva;Izsó Miklós utca 121.;
22.6653796;47.9247985;Jánkmajtis;Arany János utca 5.;
19.325709;46.29867;Jánoshalma;Bernáth Zoltán utca 34.;
NaN;NaN;Jánossomorja;Rákóczi F. utca 36.;
17.1360092;47.7881554;Jánossomorja;Balassi Bálint utca 2.;
NaN;NaN;Járdánháza;Izra út 14.;
18.0223089;47.2836197;Jásd;Rózsadomb utca 1/B.;
NaN;NaN;Jászárokszállás;Árpád tér 3731/12.;
NaN;NaN;Jászberény;Kossuth Lajos út 54.;
19.9207231;47.4925402;Jászberény;Puskin sétány 22.;
20.0010553;47.3723513;Jászboldogháza;Rákóczi utca 18.;
19.9918634;47.5231259;Jászjákóhalma;Fő út 27/A.;
NaN;NaN;Jászkisér;Virág út 2.;
NaN;NaN;Jászladány;Szabadság tér 2. 1407/4. Hrsz.;
20.171375;47.582159;Jászszentandrás;Mártírok út 8.;
NaN;NaN;Jobbágyi;Apponyi utca 80.;
NaN;NaN;Juta;Rákóczi utca 2.;
17.9555836;46.0386588;Kacsóta;Kossuth Lajos utca 18.;
20.2614665;47.7300859;Kál;Fő út alsó 13.;
21.9140515;47.8598074;Kállósemjén;Kossuth utca 104.;
17.617483546416004;46.0689036;Kálmáncsa;Kossuth utca 30.;
NaN;NaN;Káloz;Kossuth utca 2/B;
20.9782664;46.7611069;Kamut;Petőfi utca 42.;
NaN;NaN;Kápolna;Klapka György utca 1.;
18.6830788;47.2425792;Kápolnásnyék;Fő utca 22-23.;
NaN;NaN;Kaposhomok;Petőfi tér 2.;
17.7087294;46.363162;Kaposmérő;Rákóczi utca 40.;
17.7087294;46.363162;Kaposmérő;Rákóczi utca 39-1.;
NaN;NaN;Kaposvár;Baross Gábor utca 5-13. fszt. 3.;
17.7907317;46.3519038;Kaposvár;Bartók Béla utca 6.;
17.782523004293004;46.3574727;Kaposvár;Bereczk Sándor utca 2.;
17.7833511;46.3581899;Kaposvár;Berzsenyi utca 9.;
NaN;NaN;Kaposvár;Cukorgyár köz 8.;
NaN;NaN;Kaposvár;Frankel Leó utca 1. földszint 2.;
17.7659;46.375;Kaposvár;Jutai út 26.;
17.782601749999998;46.361708050000004;Kaposvár;Kanizsai utca 2.;
NaN;NaN;Kaposvár;Kaposfüredi pavilonsor 2.;
17.8118749;46.3573547;Kaposvár;Pécsi utca 97/B.;
17.7787699;46.3572276;Kaposvár;Vásártér 2.;
NaN;NaN;Kapuvár;Berg Gusztáv út 2.;
NaN;NaN;Kapuvár;Batthyány utca 1. hrsz. 1481.;
17.02669723774267;47.591376999999994;Kapuvár;Kossuth utca 1.;
NaN;NaN;Karancslapujtő;Honvéd út 2. A. ép.;
19.7242322;48.1526921;Karancslapujtő;Rákóczi út 79/A.;
20.9324818;47.3122335;Karcag;Püspökladányi út 91.;
17.3442756;47.8000929;Károlyháza;Május 1. tér 11.;
NaN;NaN;Kazincbarcika;Egressy út 1/C;
NaN;NaN;Kazincbarcika;Mátyás király utca 58.;
NaN;NaN;Kazincbarcika;2625/8. hrsz.;
20.6159596;48.2484608;Kazincbarcika;Építők útja 32.;
19.6980398;46.9093465;Kecskemét;Bercsényi utca 5.;
19.6683588;46.8882912;Kecskemét;Bíró Lajos utca 3.;
19.7084966;46.9405973;Kecskemét;Ceglédi út 16.;
NaN;NaN;Kecskemét;Czollner köz 6477/8. hrsz.;
19.63649;46.88753;Kecskemét;Dunaföldvári út 2.;
19.7211017;46.8980487;Kecskemét;Gizella tér 1.;
NaN;NaN;Kecskemét;Gizella tér 1. fsz. 3.;
19.6941341;46.905905;Kecskemét;Katona József tér 6.;
NaN;NaN;Kecskemét;Kisfái tanya 207/b.;
NaN;NaN;Kecskemét;Kőhíd utca 6. földszint 6. ajtó;
19.6614283;46.9297468;Kecskemét;Ladánybenei út 1.;
NaN;NaN;Kecskemét;Lombos utca 15190/4. Hrsz.;
19.6752648;46.9187651;Kecskemét;Március 15. utca 15.;
19.6975053;46.8911982;Kecskemét;Mindszenti körút 20/A.;
19.6955405;46.9094193;Kecskemét;Rákóczi út 6.;
19.687948;46.8991232;Kecskemét;Rávágy tér 1.;
19.7069124;46.8812995;Kecskemét;Szent László körút 37.;
19.710200946395652;46.91333485;Kecskemét;Szolnoki út 18.;
19.5864904;46.9332571;Kecskemét;Tamási Áron utca 4.;
19.679028296927562;46.92192625;Kecskemét;Tordai utca 2.;
17.116641;46.8393968;Kehidakustány;Hunyadi utca 2.;
NaN;NaN;Kelebia;Ady E. utca 152.;
NaN;NaN;Kerepes;Szabadság utca 1/A.;
NaN;NaN;Kerepes;Mogyoródi utca 1.;
NaN;NaN;Keszeg;Dózsa György utca 36.;
21.0462771;47.9675713;Kesznyéten;Szabadság utca 7.;
17.233941;46.7636008;Keszthely;Fodor utca 4501/65.;
17.2627196;46.7724291;Keszthely;Tapolcai út 35.;
18.7820712;47.71527;Kesztölc;Klement utca 17/b.;
21.178684;46.4180479;Kevermes;Március 15. utca 15.;
17.3816834;47.8301328;Kimle;Fő út 96.;
18.023343;47.5033551;Kisbér;Kossuth Lajos utca 11.;
NaN;NaN;Kisgyőr;Kossuth utca 1-5.;
NaN;NaN;Kishuta;Kossuth Lajos út 1.;
20.4939242;47.5046875;Kisköre;Kossuth Lajos út 1/A.;
17.6131514;46.3628072;Kiskorpád;Vörösmarty utca 40.;
19.851536;46.7125316;Kiskunfélegyháza;Béke tér 7.;
19.8465425;46.7211413;Kiskunfélegyháza;Dr. Holló Lajos utca 69/108.;
NaN;NaN;Kiskunfélegyháza;Pázmány utca 2/A. 2. ajtó;
17.6232681;47.1466003;Kislőd;Zrínyi Miklós utca 1.;
NaN;NaN;Kismaros;Kossuth Lajos utca 54.;
20.1411283;47.8522736;Kisnána;Rákóczi Ferenc utca 2.;
22.6307432;47.970372;Kisszekeres;Kossuth utca 74.;
19.2532424;47.540859;Kistarcsa;Semmelweis tér 2.;
19.9768217;46.475948;Kistelek;Liget utca 2/A.;
NaN;NaN;Kistokaj;Széchenyi út 118;
18.562186;46.503712;Kistormás;Kossuth utca 2.;
18.3116342;45.9085375;Kistótfalu;Dózsa György utca 17.;
22.0770697;48.2100639;Kisvárda;Vasút utca 2.;
22.0805002;48.2173691;Kisvárda;Rákóczi utca 12.;
NaN;NaN;Kisvejke;Rákóczi Ferenc utca 86.;
20.4275743;46.1871567;Kiszombor;Szegedi utca 1-3.;
18.2165434;47.5999609;Kocs;Kis utca 3-5.;
18.2192235;47.6077529;Kocs;Kossuth Lajos utca 9.;
NaN;NaN;Kocsola;Külterület HRSZ. 987.;
18.113123;47.7454066;Komárom;Klapka György út 10.;
18.27143;46.19693;Komló;Alkotmány utca 45.;
20.4436422;47.6026817;Kömlő;Egri út 39.;
16.393432150000002;46.896291149999996;Kondorfa;Alvég utca 161.;
NaN;NaN;Kópháza;Határátkelő HRSZ. 068/2.;
17.90003931916152;46.83204505;Kőröshegy;Petőfi Sándor utca 79.;
21.084954499999995;46.96109075;Körösladány;Kossuth út 6.;
21.0862709;46.9672618;Körösladány;Kossuth Lajos út 41.;
21.0234227;46.8727711;Köröstarcsa;Széchenyi utca 67.;
16.558496;47.3769667;Kőszeg;Szombathelyi út 2/9.;
16.541491208740453;47.388259399999995;Kőszeg;Városház utca 5.;
18.2844316;46.042508;Kozármisleny;Móricz Zsigmond tér 20.;
21.0300645;46.4212747;Kunágota;Rákóczi utca 33.;
19.4155427;46.3610614;Kunfehértó;Szabadság tér 4/a;
NaN;NaN;Kurd;Rákóczi tér 1.;
18.49793819804734;47.747271999999995;Lábatlan;Cementgyári lakótelep 42.;
