2525;Komárom-Esztergom;Bajna;Kossuth Lajos utca 16/A;Vazul-Tabac 2013 Bt.;47.6562;18.5968;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-14:00
2533;Komárom-Esztergom;Bajót;Petőfi Sándor utca 11;Kriszeg Ilona;47.7229;18.5619;Hétfő 06:30-18:30|Kedd 06:30-18:30|Szerda 06:30-18:30|Csütörtök 06:30-18:30|Péntek 06:30-18:30|Szombat 06:30-18:30
8422;Veszprém;Bakonynána;Kossuth Lajos utca 23.;Bajor Zoltánné;47.2822;17.9694;Hétfő 06:00-22:00|Kedd 06:00-22:00|Szerda 06:00-22:00|Csütörtök 06:00-22:00|Péntek 06:00-22:00|Szombat 06:00-22:00|Vasárnap 07:00-22:00
2861;Komárom-Esztergom;Bakonysárkány;Béke utca 84.;Rakó László;47.4514;18.0971;Hétfő 06:00-16:30|Kedd 06:00-16:30|Szerda 06:00-16:30|Csütörtök 06:00-16:30|Péntek 06:00-16:30|Szombat 06:00-11:00
2884;Komárom-Esztergom;Bakonyszombathely;Petőfi Sándor utca 4.;Sally Bt;47.4702;17.9671;Hétfő 08:00-17:00|Kedd 08:00-17:00|Szerda 08:00-17:00|Csütörtök 08:00-17:00|Péntek 08:00-17:00|Szombat 08:00-17:00
7834;Baranya;Baksa;Hunyadi utca 47.;Park Trafik Bt;45.9591;18.0934;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-18:00|Vasárnap 06:00-10:00
3836;Borsod-Abaúj-Zemplén;Baktakék;Rákóczi út 27.;Hirkó Miklósné;48.3727;21.0279;Hétfő 06:30-22:00|Kedd 06:30-22:00|Szerda 06:30-22:00|Csütörtök 06:30-22:00|Péntek 06:30-22:00|Szombat 06:30-22:00|Vasárnap 06:00-22:00
4561;Szabolcs-Szatmár-Bereg;Baktalórántháza;Köztársaság tér 7/b;Pócsi Miklós;47.9982;22.0772;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-20:00|Vasárnap 06:00-20:00
3780;Borsod-Abaúj-Zemplén;Balajt;Borsodi út 11.;Toja Trafik Bt.;48.2961999;20.7439064;Hétfő 06:00-18:00|Kedd 06:00-18:30|Szerda 06:00-18:30|Csütörtök 06:00-18:30|Péntek 06:00-18:30|Szombat 06:00-14:00|Vasárnap 07:00-11:00
3780;Borsod-Abaúj-Zemplén;Balajt;Borsodi út 142/A.;Puskás és Társa Bt.;48.3068;20.7465;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-18:00|Vasárnap 08:00-16:00
