18.0971;47.4514;Bakonysárkány;Béke utca 84.;Hétfő-6:00:16:30|Kedd-6:00:16:30|Szerda-6:00:16:30|Csütörtök-6:00:16:30|Péntek-6:00:16:30|Szombat-6:00:11:00|Vasárnap-Zárva
17.9671;47.4702;Bakonyszombathely;Petőfi Sándor utca 4.;Hétfő-8:00:17:00|Kedd-8:00:17:00|Szerda-8:00:17:00|Csütörtök-8:00:17:00|Péntek-8:00:17:00|Szombat-8:00:17:00|Vasárnap-Zárva
20.1098;46.5533;Baks;Fő utca  109.;Hétfő-6:00:17:00|Kedd-6:00:17:00|Szerda-6:00:17:00|Csütörtök-6:00:17:00|Péntek-6:00:17:00|Szombat-6:00:14:00|Vasárnap-7:00:10:00
18.0934;45.9591;Baksa;Hunyadi u.  47.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:18:00|Vasárnap-6:00:10:00
21.0279;48.3727;Baktakék;Rákóczi út 27.;Hétfő-6:30:22:00|Kedd-6:30:22:00|Szerda-6:30:22:00|Csütörtök-6:30:22:00|Péntek-6:30:22:00|Szombat-6:30:22:00|Vasárnap-6:00:22:00
22.0772;47.9982;Baktalórántháza;Köztársaság tér      7/B;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:20:00|Vasárnap-6:00:20:00
22.0794;47.9994;Baktalórántháza;Petőfi   13.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:13:00|Vasárnap-6:00:10:00
19.2833;48.0716;Balassagyarmat;Erdélyi József 8.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:16:00|Vasárnap-8:00:12:00
19.2974;48.0797;Balassagyarmat;Hunyadi utca 3;Hétfő-7:00:23:00|Kedd-7:00:23:00|Szerda-7:00:23:00|Csütörtök-7:00:23:00|Péntek-7:00:23:00|Szombat-11:00:23:00|Vasárnap-10:00:14:00
19.2968;48.0708;Balassagyarmat;Leiningen K. 8/a.;Hétfő-6:00:21:00|Kedd-6:00:21:00|Szerda-6:00:21:00|Csütörtök-6:00:21:00|Péntek-6:00:21:00|Szombat-6:00:21:00|Vasárnap-6:00:21:00
19.2992;48.0848;Balassagyarmat;Mikszáth 56;Hétfő-9:00:20:00|Kedd-9:00:20:00|Szerda-9:00:20:00|Csütörtök-9:00:20:00|Péntek-9:00:20:00|Szombat-9:00:20:00|Vasárnap-9:00:19:00
19.2952;48.0794;Balassagyarmat;Rákóczi  38;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-7:00:15:00|Vasárnap-Zárva
19.3103;48.0801;Balassagyarmat;Rákóczi 136.;Hétfő-6:00:21:00|Kedd-6:00:21:00|Szerda-6:00:21:00|Csütörtök-6:00:21:00|Péntek-6:00:21:00|Szombat-6:00:21:00|Vasárnap-6:00:21:00
19.3011;48.0804;Balassagyarmat;Rákóczi Fejedelem    68;Hétfő-6:00:22:00|Kedd-6:00:22:00|Szerda-6:00:22:00|Csütörtök-6:00:22:00|Péntek-6:00:22:00|Szombat-6:00:22:00|Vasárnap-6:00:22:00
19.2915;48.0786;Balassagyarmat;Szabó Lőrinc út 3.;Hétfő-6:00:22:00|Kedd-6:00:22:00|Szerda-6:00:22:00|Csütörtök-6:00:22:00|Péntek-6:00:24:00|Szombat-6:00:24:00|Vasárnap-7:00:20:00
19.2961;48.0791;Balassagyarmat;Thököly utca 4;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-7:00:15:00|Vasárnap-Zárva
20.0132;46.4232;Balástya;Széchenyi utca  7.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:14:00|Vasárnap-7:00:12:00
20.01484;46.4196065;Balástya;Honvéd utca 1.;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:12:00|Vasárnap-6:00:11:00
18.008573;47.040042;Balatonalmádi;Veszprémi út 60.;Hétfő-6:00:21:00|Kedd-6:00:22:00|Szerda-6:00:22:00|Csütörtök-6:00:22:00|Péntek-6:00:22:00|Szombat-6:00:22:00|Vasárnap-6:00:22:00
18.0127;47.0325;Balatonalmádi;Baross G. út 48;Hétfő-7:00:18:00|Kedd-7:00:18:00|Szerda-7:00:18:00|Csütörtök-7:00:18:00|Péntek-7:00:18:00|Szombat-7:00:15:00|Vasárnap-7:00:12:00
18.0145;47.0288;Balatonalmádi;Baross Gábor út  2;Hétfő-7:00:21:00|Kedd-7:00:21:00|Szerda-7:00:21:00|Csütörtök-7:00:21:00|Péntek-7:00:21:00|Szombat-7:00:21:00|Vasárnap-7:00:21:00
18.0087;47.0401;Balatonalmádi;Veszprémi út  60.;Hétfő-6:00:21:00|Kedd-6:00:21:00|Szerda-6:00:21:00|Csütörtök-6:00:21:00|Péntek-6:00:21:00|Szombat-6:00:21:00|Vasárnap-6:00:21:00
18.0195645;47.0405743;Balatonalmádi;Szabolcs utca 15.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:15:00|Vasárnap-8:00:12:00
17.319;46.7108;Balatonberény;Kossuth Lajos 36.;Hétfő-7:00:20:00|Kedd-7:00:20:00|Szerda-7:00:20:00|Csütörtök-7:00:20:00|Péntek-7:00:20:00|Szombat-7:00:20:00|Vasárnap-7:00:20:00
17.3818;46.8042;Balatonederics;Kossuth utca 163.;Hétfő-6:00:17:00|Kedd-6:00:17:00|Szerda-6:00:17:00|Csütörtök-6:00:17:00|Péntek-6:00:17:00|Szombat-6:00:12:00|Vasárnap-6:30:10:00
