9021;Győr-Moson-Sopron;Győr;Baross Gábor utca 32.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
3390;Heves;Füzesabony; Baross Gábor tér 11.;47.406329;18.884195;Hétfő 5:30-21:00|Kedd 5:30-21:00|Szerda 5:30-21:00|Csütörtök 5:30-21:00|Péntek 5:30-21:00|Szombat 5:30-21:00|Vasárnap 8:00-21:00
8719;Borsod-Abaúj-Zemplén;Böhönye;Fő utca 16.;46.4065;17.3884;Hétfő 5:00-18:00|Kedd 5:00-18:00|Szerda 5:00-18:00|Csütörtök 5:00-18:00|Péntek 5:00-18:00|Szombat 4:00-12:00|Vasárnap 6:00-10:00
2890;Komárom-Esztergom;Tata;Május 1 út 1879/19.;47.648;18.3286;Hétfő 5:00-22:00|Kedd 5:00-22:00|Szerda 5:00-22:00|Csütörtök 5:00-22:00|Péntek 5:00-22:00|Szombat 5:00-22:00|Vasárnap 5:00-22:00
7400;Somogy;Kaposvár;Honvéd utca 61.;46.3718;17.7824;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
7400;Somogy;Kaposvár;Tallián Gy. utca 81.;46.3718;17.7824;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
9027;Győr-Moson-Sopron;Győr;Ipar u.- Nagy Sándor József u. sarok HRSZ. 5968.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9024;Győr-Moson-Sopron;Győr;Ifjúság körút 26. 1/A;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9025;Győr-Moson-Sopron;Győr;Kossuth L. utca 30.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9024;Győr-Moson-Sopron;Győr;Szauter Ferenc utca 4121/6;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
5340;Jász-Nagykun-Szolnok;Kunhegyes;Béke út 3.;47.3751;20.6338;Hétfő 0:07-0:19|Kedd 0:07-0:19|Szerda 0:07-0:19|Csütörtök 0:07-0:19|Péntek 0:07-0:19|Szombat 0:07-0:19|Vasárnap 0:07-0:19
2233;Pest;Ecser; Arany János utca 25.;47.4439;19.3196;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-12:00|Vasárnap 6:00-12:00
2351;Pest;Alsónémedi; Liliom utca 61.;47.3132;19.1669;Hétfő 7:00-19:00|Kedd 7:00-19:00|Szerda 7:00-19:00|Csütörtök 7:00-19:00|Péntek 7:00-19:00|Szombat 7:00-19:00|Vasárnap 10:00-18:00
3724;Borsod-Abaúj-Zemplén;Imola;Kossuth Lajos utca 72.;48.4066;20.5207;Hétfő 6:00-20:30|Kedd 6:00-20:30|Szerda 6:00-20:30|Csütörtök 6:00-20:30|Péntek 6:00-20:30|Szombat 6:00-20:30|Vasárnap 6:00-20:30
4400;Szabolcs-Szatmár-Bereg;Nyíregyháza;Kossuth tér 8;47.949207;21.71971;Hétfő-Zárva|Kedd-Zárva|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 8:00-20:00
8800;Zala;Nagykanizsa;Platán sor 5.;46.464188;17.013058;Hétfő 7:00-22:00|Kedd 7:00-22:00|Szerda 7:00-22:00|Csütörtök 7:00-22:00|Péntek 7:00-23:59|Szombat 0:00-24:05|Vasárnap 8:00-22:00
7623;Baranya;Pécs; Rákóczi út 28. földszint 16. ajtó;46.042;18.2269;Hétfő 6:00-21:00|Kedd 6:00-21:00|Szerda 6:00-21:00|Csütörtök 6:00-21:00|Péntek 6:00-21:00|Szombat 6:00-21:00|Vasárnap 6:00-21:00
8800;Zala;Nagykanizsa; 95. HRSZ.;46.464188;17.013058;Hétfő 7:00-22:00|Kedd 7:00-22:00|Szerda 7:00-22:00|Csütörtök 7:00-22:00|Péntek 7:00-23:59|Szombat 0:00-24:05|Vasárnap 8:00-22:00
2711;Pest;Tápiószentmárton; Béke tér 9.;47.34;19.7676;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 7:00-20:00|Vasárnap 8:00-18:00
2760;Pest;Nagykáta; Dózsa György út 19/E.;47.4198;19.741;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
2766;Pest;Tápiószele;Rákóczi út 53/A;47.3305;19.8753;Hétfő 7:00-19:00|Kedd 7:00-19:00|Szerda 7:00-19:00|Csütörtök 7:00-19:00|Péntek 7:00-19:00|Szombat 7:00-15:00|Vasárnap 8:00-16:00
2711;Pest;Tápiószentmárton; Kossuth Lajos út 24.;47.34;19.7676;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 7:00-20:00|Vasárnap 8:00-18:00
2193;Pest;Galgahévíz;Fő utca 43.;47.621;19.5594;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-12:00|Vasárnap 8:00-11:00
2654;Baranya;Romhány;Zrínyi út 6.;47.9251;19.2593;Hétfő 8:00-20:00|Kedd 8:00-20:00|Szerda 8:00-20:00|Csütörtök 8:00-20:00|Péntek 8:00-20:00|Szombat 8:00-20:00|Vasárnap 8:00-20:00
7940;Hajdú-Bihar;Csonkamindszent;Erzsébet utca 28.;46.0369;17.9848;Hétfő 5:00-20:00|Kedd 5:00-20:00|Szerda 5:00-20:00|Csütörtök 5:00-20:00|Péntek 5:00-20:00|Szombat 6:00-20:00|Vasárnap 6:00-20:00
1053;Pest;Budapest;05. ker. Kecskeméti utca 1.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
8000;Fejér;Székesfehérvár; Fecskepart utca 4054/2. hrsz.;47.193482;18.423483;Hétfő 5:00-22:00|Kedd 5:00-22:00|Szerda 5:00-22:00|Csütörtök 5:00-22:00|Péntek 5:00-22:00|Szombat 5:00-22:00|Vasárnap 6:30-22:00
5100;Jász-Nagykun-Szolnok;Jászberény;Kossuth Lajos út 10-12.;47.4988;19.9105;Hétfő 6:15-19:00|Kedd 6:15-19:00|Szerda 6:15-19:00|Csütörtök 6:15-19:00|Péntek 6:15-19:00|Szombat 6:15-13:00|Vasárnap 7:00-12:00
5100;Jász-Nagykun-Szolnok;Jászberény;Kossuth Lajos út 10-12.;47.5008;19.911;Hétfő 6:00-21:00|Kedd 6:00-21:00|Szerda 6:00-21:00|Csütörtök 6:00-21:00|Péntek 6:00-21:00|Szombat 6:00-21:00|Vasárnap 6:00-21:00
3900;Borsod-Abaúj-Zemplén;Szerencs;Rákóczi utca 104.;48.1579;21.203;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
3900;Borsod-Abaúj-Zemplén;Szerencs;  HRSZ. 2902/5.;48.1579;21.203;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
9028;Győr-Moson-Sopron;Győr; Szőnyi Márton utca 14-18.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9026;Győr-Moson-Sopron;Győr; Pilinszky János utca 6394/28 hrsz.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9024;Győr-Moson-Sopron;Győr; Mécs László utca 9.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9027;Győr-Moson-Sopron;Győr; Ipar utca 99.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
9024;Győr-Moson-Sopron;Győr; Eszperantó út 12.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
4400;Szabolcs-Szatmár-Bereg;Nyíregyháza;Mező utca 15.;47.949207;21.71971;Hétfő-Zárva|Kedd-Zárva|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 8:00-20:00
7695;Baranya;Mecseknádasd;Kossuth L. utca 12.;46.2247;18.4643;Hétfő 5:00-17:00|Kedd 5:00-17:00|Szerda 5:00-17:00|Csütörtök 5:00-17:00|Péntek 5:00-17:00|Szombat 6:00-12:00|Vasárnap 6:00-10:00
2483;Fejér;Gárdony; Rózsa Ferenc utca 1/C.;47.2074;18.633;Hétfő 7:30-19:30|Kedd 7:30-19:30|Szerda 7:30-19:30|Csütörtök 7:30-19:30|Péntek 7:30-19:30|Szombat 7:30-19:30|Vasárnap 8:00-13:00
1042;Pest;Budapest;04. ker. Csányi László utca 9-11.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
2086;Pest;Tinnye;Bajcsy-Zsilinszky utca 23.;47.6195;18.7785;Hétfő 6:00-17:00|Kedd 9:00-19:00|Szerda 6:00-17:00|Csütörtök 9:00-19:00|Péntek 6:00-17:00|Szombat 7:00-15:00|Vasárnap-Zárva-Zárva
9023;Győr-Moson-Sopron;Győr;Kodály Zoltán utca 9.;47.6841;17.6335;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 7:00-22:00|Vasárnap 7:00-22:00
4025;Hajdú-Bihar;Debrecen;Külsővásártér utca 1.;47.5233;21.6023;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 8:00-18:00|Vasárnap 8:00-18:00
3792;Borsod-Abaúj-Zemplén;Sajóbábony;Erkel Ferenc út 1/1;48.18;20.7393;Hétfő 5:30-17:30|Kedd 5:30-17:30|Szerda 5:30-17:30|Csütörtök 5:30-17:30|Péntek 5:30-17:30|Szombat 7:00-12:00|Vasárnap 7:00-12:00
3792;Borsod-Abaúj-Zemplén;Sajóbábony;Erkel Ferenc út 1/1;48.18;20.7393;Hétfő 5:30-17:30|Kedd 5:30-17:30|Szerda 5:30-17:30|Csütörtök 5:30-17:30|Péntek 5:30-17:30|Szombat 7:00-12:00|Vasárnap 7:00-12:00
3200;Heves;Gyöngyös; Páter Kiss Szaléz utca 22. Fsz. 1. ajtó;47.7824;19.9269;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 6:00-20:00|Vasárnap 6:00-12:00
3751;Borsod-Abaúj-Zemplén;Szendrőlád;Fő út 36.;48.3422;20.7432;Hétfő 7:30-15:30|Kedd 7:30-15:30|Szerda 7:30-15:30|Csütörtök 7:30-15:30|Péntek 7:30-15:30|Szombat 7:30-11:30|Vasárnap-Zárva-Zárva
3751;Borsod-Abaúj-Zemplén;Szendrőlád;Fő út 36.;48.3422;20.7432;Hétfő 7:30-15:30|Kedd 7:30-15:30|Szerda 7:30-15:30|Csütörtök 7:30-15:30|Péntek 7:30-15:30|Szombat 7:30-11:30|Vasárnap-Zárva-Zárva
1239;Pest;Budapest; Grassalkovich út 256.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1182;Pest;Budapest; Királyhágó utca 64.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
2220;Pest;Vecsés; Dózsa György utca 26.;47.4094;19.2578;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 6:00-20:00|Vasárnap 6:00-20:00
2220;Pest;Vecsés; Fő út 190.;47.4094;19.2578;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 6:00-20:00|Vasárnap 6:00-20:00
1188;Pest;Budapest; Nemes utca 51-53. B lház. földszint 1. ajtó;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
5000;Veszprém;Szolnok;Széchenyi István körút 14.;47.176655;20.200198;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat-Zárva|Vasárnap-Zárva
5000;Veszprém;Szolnok;Bolt köz 2.;47.176655;20.200198;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat-Zárva|Vasárnap-Zárva
2740;Pest;Abony;Ceglédi út 1/a;47.1946;19.9974;Hétfő 6:00-21:00|Kedd 6:00-21:00|Szerda 6:00-21:00|Csütörtök 6:00-21:00|Péntek 6:00-21:00|Szombat 6:00-21:00|Vasárnap 7:00-21:00
5000;Veszprém;Szolnok; Vitéz Szathmári József utca 1/A. földszint;47.176655;20.200198;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat-Zárva|Vasárnap-Zárva
1094;Pest;Budapest;09. ker. Üllői út 89/a;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1084;Pest;Budapest;08. ker. Déri Miksa utca 1;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1015;Pest;Budapest;01. ker. Fő utca 37/C.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1013;Pest;Budapest; peronszint;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
5321;Jász-Nagykun-Szolnok;Kunmadaras;Kunhegyesi út 17-19;47.4253;20.7952;Hétfő 5:00-20:00|Kedd 5:00-20:00|Szerda 5:00-20:00|Csütörtök 5:00-20:00|Péntek 5:00-20:00|Szombat 6:00-18:00|Vasárnap 6:00-18:00
1117;Pest;Budapest;11. ker. Kőrösy József utca 7-9.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
6914;Csongrád;Pitvaros;Kossuth Lajos utca 52;46.3207;20.7364;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-14:00|Vasárnap 7:00-12:00
2456;Fejér;Besnyő;Fő utca 29.;47.1919;18.7947;Hétfő 7:00-12:00|Kedd 7:00-18:00|Szerda 7:00-18:00|Csütörtök 7:00-18:00|Péntek 7:00-18:00|Szombat 7:00-12:00|Vasárnap 7:00-12:00
3016;Somogy;Boldog;Tabán út 29.;47.6025;19.6874;Hétfő 7:00-19:00|Kedd 7:00-19:00|Szerda 7:00-19:00|Csütörtök 7:00-19:00|Péntek 7:00-19:00|Szombat 7:00-19:00|Vasárnap 7:00-13:00
2216;Pest;Bénye;Fő utca 89.;47.3573;19.5381;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-18:00|Vasárnap 6:00-18:00
9672;Vas;Gérce;Kossuth utca 150. 213/2. hrsz;47.2112;17.0198;Hétfő 6:30-14:30|Kedd 6:30-14:30|Szerda 6:30-14:30|Csütörtök 6:30-14:30|Péntek 6:30-14:30|Szombat 6:30-10:30|Vasárnap 6:30-10:30
3300;Heves;Eger;Szent János utca 13.;47.895339;20.387481;Hétfő 06:00-22:00|Kedd 06:00-22:00|Szerda 06:00-22:00|Csütörtök 06:00-22:00|Péntek 06:00-22:00|Szombat 06:00-22:00|Vasárnap 08:00-20:00
6750;Csongrád;Algyő;Kastélykert utca 104.;46.3293;20.2094;Hétfő 7:00-19:00|Kedd 7:00-19:00|Szerda 7:00-19:00|Csütörtök 7:00-19:00|Péntek 7:00-19:00|Szombat 7:00-15:00|Vasárnap-Zárva-Zárva
1091;Pest;Budapest;09. ker. Népliget gyalogos aluljáró 1.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1098;Pest;Budapest; Dési Huber utca 20. fsz. 14.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1083;Pest;Budapest;08. ker. Práter utca 59.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1087;Pest;Budapest;08. ker. Kerepesi út 1-5.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
9545;Vas;Jánosháza;Bajcsy Zsilinszki utca 5.;47.1214;17.1641;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-14:00|Vasárnap-Zárva-Zárva
3826;Borsod-Abaúj-Zemplén;Rakacaszend;Fő utca 42;48.4619;20.8355;Hétfő 6:30-10:30|Kedd 6:30-10:30|Szerda 6:30-10:30|Csütörtök 6:30-10:30|Péntek 6:30-10:30|Szombat 6:30-10:30|Vasárnap 6:30-10:30
2330;Pest;Dunaharaszti;Fő út 102;47.358934;19.086186;Hétfő 0:00-24:00|Kedd 0:00-24:00|Szerda 0:00-24:00|Csütörtök 0:00-24:00|Péntek 0:00-24:00|Szombat 0:00-24:00|Vasárnap 0:00-24:00
1048;Pest;Budapest;04. ker. Csíkszentiván utca 6.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
1041;Pest;Budapest;04. ker. Berzeviczy Gergely utca 17. A. ép.;47.489065;19.259249;Hétfő 05:00-20:30|Kedd 05:00-20:30|Szerda 05:00-20:30|Csütörtök 05:00-20:30|Péntek 05:00-20:30|Szombat 0:00-24:01|Vasárnap 06:00-12:00
2030;Pest;Érd;Diósdi út 19.;47.378777;18.939515;Hétfő 07:00-21:00|Kedd 07:00-21:00|Szerda 7:00-21:00|Csütörtök 07:00-21:00|Péntek 7:00-21:00|Szombat 7:00-21:00|Vasárnap 08:00-21:00
4212;Hajdú-Bihar;Hajdúszovát;Hősök tere 3.;47.391;21.4748;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 6:00-14:00|Vasárnap 7:00-12:00
4272;Hajdú-Bihar;Sáránd;Bagosi utca 16/a.;47.4074;21.6304;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 7:00-18:00|Vasárnap 7:00-18:00
4284;Hajdú-Bihar;Kokad;Kossuth utca 53.;47.4057;21.9327;Hétfő 6:00-17:30|Kedd 6:00-17:30|Szerda 6:00-17:30|Csütörtök 6:00-17:30|Péntek 6:00-17:30|Szombat 6:00-12:00|Vasárnap 7:00-10:00
4284;Hajdú-Bihar;Kokad;Kossuth utca 53.;47.4057;21.9327;Hétfő 6:00-17:30|Kedd 6:00-17:30|Szerda 6:00-17:30|Csütörtök 6:00-17:30|Péntek 6:00-17:30|Szombat 6:00-12:00|Vasárnap 7:00-10:00
4275;Veszprém;Monostorpályi;Kossuth utca 42.;47.4025;21.7679;Hétfő 7:00-18:00|Kedd 7:00-18:00|Szerda 7:00-18:00|Csütörtök 7:00-18:00|Péntek 7:00-18:00|Szombat 7:00-18:00|Vasárnap 15:00-18:00
4275;Veszprém;Monostorpályi;Kossuth utca 42.;47.3972;21.7723;Hétfő 6:00-18:00|Kedd 6:00-18:00|Szerda 6:00-18:00|Csütörtök 6:00-18:00|Péntek 6:00-18:00|Szombat 7:00-11:00|Vasárnap 7:00-10:00
4273;Hajdú-Bihar;Hajdúbagos;Nagy utca 93.;47.3923;21.6648;Hétfő 6:30-18:00|Kedd 6:30-18:00|Szerda 6:30-18:00|Csütörtök 6:30-18:00|Péntek 6:30-18:00|Szombat 7:00-11:30|Vasárnap 7:00-11:00
4273;Hajdú-Bihar;Hajdúbagos;Nagy utca 93.;47.3923;21.6648;Hétfő 6:30-18:00|Kedd 6:30-18:00|Szerda 6:30-18:00|Csütörtök 6:30-18:00|Péntek 6:30-18:00|Szombat 7:00-11:30|Vasárnap 7:00-11:00
2458;Bács-Kiskun;Kulcs;Árpád utca 1.;47.0574;18.9146;Hétfő 6:00-21:00|Kedd 6:00-21:00|Szerda 6:00-21:00|Csütörtök 6:00-21:00|Péntek 6:00-21:00|Szombat 6:00-21:00|Vasárnap 6:00-21:00
2458;Bács-Kiskun;Kulcs;Árpád utca 1.;46.5513;20.6737;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-20:00|Szombat 6:00-22:00|Vasárnap 6:00-20:00
2100;Pest;Gödöllő;Hunyadi János utca 33.;47.5988;19.3475;Hétfő 6:00-22:00|Kedd 6:00-22:00|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-14:00|Vasárnap-Zárva-Zárva
6724;Csongrád;Szeged;Rókusi körút 29.;46.272375;20.161452;Hétfő 5:00-0:00|Kedd 5:00-0:00|Szerda 5:00-0:00|Csütörtök 5:00-0:00|Péntek 5:00-0:00|Szombat 5:00-0:00|Vasárnap 5:00-0:00
6722;Csongrád;Szeged;Mars tér 17.;46.272375;20.161452;Hétfő 5:00-0:00|Kedd 5:00-0:00|Szerda 5:00-0:00|Csütörtök 5:00-0:00|Péntek 5:00-0:00|Szombat 5:00-0:00|Vasárnap 5:00-0:00
6726;Csongrád;Szeged;Pinty utca 18.;46.272375;20.161452;Hétfő 5:00-0:00|Kedd 5:00-0:00|Szerda 5:00-0:00|Csütörtök 5:00-0:00|Péntek 5:00-0:00|Szombat 5:00-0:00|Vasárnap 5:00-0:00
6300;Bács-Kiskun;Kalocsa;Széchenyi út 13;46.521;18.98;Hétfő 7:00-22:00|Kedd 7:00-22:00|Szerda 7:00-22:00|Csütörtök 7:00-22:00|Péntek 7:00-22:00|Szombat 9:00-22:00|Vasárnap 7:00-15:00
4400;Szabolcs-Szatmár-Bereg;Nyíregyháza;Rákóczi utca 1.;47.949207;21.71971;Hétfő-Zárva|Kedd-Zárva|Szerda 6:00-22:00|Csütörtök 6:00-22:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 8:00-20:00
4400;Szabolcs-Szatmár-Bereg;Nyíregyháza;Rákóczi utca 1.;47.6016718;21.9716366;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-22:00|Szombat 6:00-22:00|Vasárnap 6:00-22:00
2483;Fejér;Gárdony;Széchenyi utca üzletsor;47.2074;18.633;Hétfő 7:30-19:30|Kedd 7:30-19:30|Szerda 7:30-19:30|Csütörtök 7:30-19:30|Péntek 7:30-19:30|Szombat 7:30-19:30|Vasárnap 8:00-13:00
9776;Vas;Püspökmolnári;Kossuth L. utca 78.;47.0907;16.7956;Hétfő 6:00-17:00|Kedd 6:00-17:00|Szerda 6:00-17:00|Csütörtök 6:00-17:00|Péntek 6:00-17:00|Szombat 6:00-10:00|Vasárnap 7:00-10:00
9834;Vas;Csehimindszent;Fő utca 44.;47.0468;16.955;Hétfő 6:00-17:00|Kedd 6:00-17:00|Szerda 6:00-17:00|Csütörtök 6:00-17:00|Péntek 6:00-17:00|Szombat 6:00-10:00|Vasárnap 7:00-10:00
9834;Vas;Csehimindszent;Fő utca 44.;46.6012;17.6211;Hétfő 5:30-17:00|Kedd 5:30-17:00|Szerda 5:30-17:00|Csütörtök 5:30-17:00|Péntek 5:30-17:00|Szombat 5:30-17:00|Vasárnap 7:00-11:00
9824;Szabolcs-Szatmár-Bereg;Olaszfa;Petőfi utca 1.;47.2175;20.7497;Hétfő 6:00-20:00|Kedd 6:00-20:00|Szerda 6:00-20:00|Csütörtök 6:00-20:00|Péntek 6:00-23:00|Szombat 6:00-23:00|Vasárnap 6:00-14:00
